Year,Kilometers_Driven,Mileage,Engine,Power,Seats,en_Fuel,en_Transmission,en_Owner,Name,Price
2016,65210,22,1248,74,5,1,1,1,160,5.48
2016,19000,18,1197,81,5,2,1,1,201,7.25
2012,50000,17,1298,85,5,2,1,1,160,3.0
2015,47000,22,1995,190,5,1,2,1,1,29.5
2007,75000,17,1497,78,5,2,1,2,42,1.49
2013,54534,16,1197,78,5,2,2,1,200,3.65
2018,13000,23,1498,98,5,1,1,1,60,10.9
2015,48808,23,998,67,5,2,1,1,40,4.3
2012,63001,20,1248,88,7,1,1,2,66,6.11
2015,64771,12,2494,102,8,1,1,1,93,15.5
2016,34634,17,1497,117,5,2,1,1,42,6.9
2012,69242,19,1197,85,5,2,1,1,160,4.69
2011,33292,18,1197,85,5,2,1,1,137,3.19
2012,55000,15,1396,98,5,2,2,2,201,3.75
2019,1000,17,1197,81,5,2,1,1,201,8.6
2011,80000,17,1497,118,5,2,1,2,42,3.85
2016,65003,13,4134,382,5,1,2,1,38,67.83
2019,16573,17,1198,86,5,2,1,1,16,9.31
2008,152633,12,1799,130,5,2,2,1,43,3.0
2015,53000,18,1197,81,5,2,1,1,201,5.5
2017,50129,19,1582,126,5,1,1,1,51,13.3
2013,63716,15,1968,174,5,1,2,1,127,23.0
2018,11000,24,796,47,5,2,1,1,15,3.35
2012,115000,15,1995,177,5,1,2,3,182,10.0
2013,63265,20,1197,78,5,2,1,1,200,2.95
2016,20000,21,1498,108,5,1,1,1,17,6.75
2010,79000,16,1198,73,5,2,1,3,124,2.44
2015,41000,20,1373,91,5,2,1,1,41,5.85
2015,26323,17,1197,103,5,2,2,1,124,7.4
2016,76000,24,1120,71,5,1,1,1,193,3.8
2008,69972,13,1799,130,5,2,1,1,43,3.8
2008,69000,17,1497,78,5,2,1,1,42,2.7
2016,65000,15,2523,62,7,1,1,1,27,7.21
2016,29512,17,1497,117,5,2,1,1,42,7.9
2017,51000,25,1186,73,5,1,1,1,193,4.2
2014,58003,19,1461,108,5,1,1,1,55,5.75
2013,56500,16,998,66,5,2,2,1,7,3.45
2014,29063,17,1968,174,5,1,2,1,9,25.75
2018,46811,16,2179,140,7,1,1,1,192,16.59
2014,31897,18,1198,74,5,2,1,1,125,4.69
2009,52100,13,1995,170,5,1,2,2,1,7.5
2016,73000,13,2393,147,7,1,1,1,93,16.5
2009,31423,17,1497,118,5,2,1,1,42,1.99
2014,75180,22,1248,74,5,1,1,1,160,5.25
2013,75000,19,1461,108,5,1,1,2,55,5.4
2014,15000,16,1198,74,5,2,1,1,124,3.9
2015,12000,17,1197,81,5,2,1,1,201,5.8
2014,32000,18,1995,190,5,1,2,1,2,30.5
2017,44504,23,1248,74,5,1,1,1,160,5.6
2012,66000,0,2987,165,5,1,2,1,104,23.0
2015,39437,28,1248,74,5,1,1,1,160,5.15
2017,36931,19,1582,126,5,1,2,1,175,9.48
2016,17800,21,624,37,4,2,2,2,111,2.38
2009,71346,17,1298,85,5,2,1,1,160,3.8
2015,45000,18,1197,81,5,2,1,2,201,5.5
2010,85155,17,1197,80,5,2,1,1,201,3.55
2015,48823,20,1373,91,5,2,1,1,41,6.35
2015,37000,12,2179,187,5,1,2,1,138,36.0
2005,92000,16,1405,70,5,1,1,2,92,1.1
2014,36000,17,1193,88,5,2,1,1,199,3.7
2016,24569,16,1997,140,7,1,1,1,192,13.5
2008,95000,11,2354,177,5,2,2,3,14,2.85
2015,25811,25,624,37,4,2,1,2,111,2.13
2015,65000,22,1582,126,5,1,1,1,62,7.75
2017,100400,25,1396,69,5,1,1,1,91,2.85
2014,76414,25,1498,98,5,1,1,1,16,4.95
2012,82103,15,2179,140,7,1,1,1,192,6.2
2013,98000,18,1995,190,5,1,2,1,183,17.5
2010,45252,18,1197,81,5,2,1,1,86,2.25
2017,10300,21,1197,83,5,2,1,1,24,6.75
2016,42024,19,1582,126,5,1,2,1,175,9.73
2018,51236,25,1248,88,7,1,1,1,66,8.49
2013,52000,13,1598,181,4,2,2,1,48,25.0
2015,42894,23,1248,73,5,1,1,1,137,5.59
2011,68000,15,1896,106,5,1,2,1,100,4.8
2014,69000,22,1498,89,5,1,1,1,60,5.45
2017,10000,18,1197,81,5,2,1,1,201,6.5
2015,16000,19,1198,86,5,2,1,1,30,4.35
2013,46992,25,1498,98,5,1,1,1,16,3.75
2010,170000,18,1995,177,5,1,2,3,2,12.0
2014,58000,12,2967,241,7,1,2,1,129,32.0
2015,50000,24,1120,70,5,1,1,2,86,4.0
2011,39010,23,1461,63,5,1,1,1,107,2.6
2016,26946,18,1197,82,5,2,1,1,86,4.45
2015,28700,21,814,55,5,2,1,1,58,2.6
2011,60000,11,1796,186,5,2,2,1,112,16.0
2014,38999,12,2179,187,5,1,2,1,138,32.5
2016,39000,11,2696,184,7,1,2,1,156,13.85
2018,7784,20,1373,91,5,2,1,1,41,8.76
2014,45710,11,3498,272,7,2,2,1,132,23.68
2017,42000,22,1197,81,5,2,2,1,56,5.5
2013,75995,11,4367,335,5,1,2,2,138,65.81
2013,57000,19,1461,108,5,1,1,1,55,4.99
2013,85350,22,1582,126,5,1,1,2,175,5.7
2016,82725,14,1798,138,5,2,2,1,49,11.99
2016,19000,21,1995,190,5,1,2,2,1,29.99
2018,13900,18,1499,110,5,2,1,1,59,9.5
2014,108000,25,1248,74,5,1,1,1,160,5.5
2016,36000,11,2199,194,7,1,2,1,150,23.0
2013,62188,17,1396,53,5,1,1,1,91,2.95
2015,58397,24,1120,70,5,1,1,1,86,4.9
2016,30000,22,998,67,5,2,2,1,180,4.25
2018,29907,16,2179,140,7,1,1,1,192,16.36
2009,46000,16,1968,147,5,1,2,1,9,9.95
2012,65000,20,1598,103,5,1,1,1,172,5.5
2016,22000,24,1248,88,5,1,1,1,177,8.25
2002,99024,17,993,60,5,2,1,1,198,0.95
2016,34952,19,1086,68,5,2,1,1,200,4.01
2019,13913,17,1199,88,5,2,1,1,178,8.2
2014,71000,25,1498,98,5,1,1,2,42,6.2
2012,97000,11,2982,169,7,1,2,1,75,16.75
2017,21000,16,2179,140,7,1,2,1,192,16.5
2012,110438,20,1399,68,5,1,1,1,73,3.5
2017,66507,19,1199,88,5,2,2,2,94,5.43
2017,54650,10,3198,197,7,1,2,1,64,30.35
2014,32000,17,1498,99,5,2,2,1,158,7.99
2011,75378,18,1896,66,5,1,1,1,115,3.59
2012,82697,25,936,57,5,1,1,1,25,1.9
2009,135000,12,2362,164,5,2,2,1,35,4.7
2012,149000,19,1461,108,5,1,1,1,55,7.25
2016,26212,17,2143,136,5,1,2,1,79,24.46
2014,23500,17,1193,88,5,2,1,2,199,3.9
2013,56127,18,1197,80,5,2,1,1,201,5.15
2015,26000,21,1197,81,5,2,2,1,180,3.65
2016,26000,25,1186,73,5,1,1,1,193,5.0
2009,42000,17,1497,118,5,2,1,1,42,2.3
2001,130000,13,1495,94,5,2,1,2,13,0.75
2009,137148,13,1599,103,5,2,1,2,175,1.85
2010,114703,15,1196,70,5,2,1,1,73,1.8
2014,97439,25,1498,98,5,1,1,1,16,4.41
2006,40000,18,998,67,5,2,1,1,180,2.0
2014,28000,13,2987,258,5,1,2,1,57,31.75
2015,37500,17,1968,174,5,1,2,1,10,32.0
2010,37000,13,2987,282,5,1,2,1,139,21.0
2010,83000,19,1248,73,5,1,1,1,160,2.75
2005,79012,13,1794,125,5,2,1,1,49,2.64
2018,27395,15,2179,120,7,1,1,1,153,14.19
2017,35362,22,998,67,5,2,1,1,180,3.85
2014,117000,13,2982,168,7,1,1,1,75,15.5
2010,23000,18,1061,64,5,2,1,1,198,1.9
2014,59508,25,624,37,4,2,1,1,111,1.26
2009,69000,18,1197,80,5,2,1,2,201,2.4
2010,58000,22,1995,190,5,1,2,1,1,11.5
2014,88511,16,2179,140,7,1,1,1,192,8.25
2011,66000,15,1598,105,5,2,1,1,172,2.75
2009,65000,17,1198,70,5,2,1,2,71,1.4
2015,30676,25,624,37,4,2,1,1,111,2.9
2011,76000,20,1399,68,5,1,1,1,73,2.4
2013,23627,14,1598,105,5,2,2,1,172,4.75
2018,52827,12,2179,187,5,1,2,1,138,44.76
2015,64465,26,1498,98,5,1,1,1,42,6.22
2018,14000,22,999,67,5,2,2,1,97,4.5
2015,26000,18,1197,82,5,2,1,1,86,4.25
2011,78203,18,1991,147,4,1,2,1,53,5.5
2017,27000,22,1396,88,5,1,1,1,201,6.95
2018,31919,24,998,67,5,2,2,1,15,4.56
2016,47392,20,1582,126,5,1,1,1,51,13.82
2016,17362,18,1198,86,5,2,1,1,16,5.65
2016,49716,21,1396,88,5,1,1,1,201,6.2
2014,48000,23,998,67,5,2,1,1,40,3.25
2009,46000,16,1968,147,5,1,2,1,9,8.5
2016,79000,24,1396,88,5,1,1,1,175,7.25
2013,57000,21,1461,78,5,1,1,1,74,4.61
2016,29754,16,1199,74,5,2,1,1,124,5.3
2012,50123,17,1405,70,5,1,1,1,92,1.9
2012,57184,20,1197,78,5,2,1,1,200,3.09
2007,75000,16,2993,258,5,1,2,2,4,9.5
2015,26000,17,1582,126,5,1,2,1,51,12.65
2016,22129,18,1197,82,5,2,1,1,86,4.25
2011,127887,21,1248,73,5,1,1,1,137,2.95
2006,92000,10,2179,120,8,1,1,1,153,3.45
2011,60634,19,1086,68,5,2,1,1,200,3.3
2014,90000,14,2179,138,7,1,1,1,148,8.0
2009,59000,13,1799,130,5,2,1,1,43,2.71
2012,59293,18,998,67,5,2,1,1,198,2.7
2012,80753,23,1248,74,5,1,1,2,160,4.5
2015,40000,13,2982,168,7,1,1,2,75,18.75
2014,103000,28,1248,74,5,1,1,2,160,5.25
2012,72389,26,998,58,5,4,1,1,180,3.2
2017,48000,28,1248,73,5,1,1,1,56,6.0
2014,41000,18,1197,82,5,2,1,1,86,3.14
2016,26000,25,799,53,5,2,1,1,97,2.55
2012,30000,15,1193,64,5,2,1,2,92,2.3
2014,74624,20,1399,68,5,1,1,1,73,5.65
2015,47877,15,2967,240,5,1,2,1,38,48.22
2016,35000,24,998,67,5,2,1,1,15,3.0
2015,52123,20,1498,103,5,1,1,1,172,7.5
2005,90000,10,2179,120,8,1,1,1,153,2.6
2018,1400,18,1995,190,5,1,2,1,183,61.25
2009,122000,17,1497,118,5,2,1,2,42,3.5
2016,21110,17,1998,189,4,2,2,1,48,28.95
2015,78000,13,2477,175,6,1,2,1,120,15.0
2012,72000,19,1248,73,5,1,1,1,160,4.25
2006,48000,8,5998,552,4,2,2,1,47,59.0
2013,43486,20,1248,88,7,1,1,1,66,6.6
2007,199000,12,2494,102,7,1,1,2,93,5.2
2010,34000,11,1796,178,5,2,1,1,112,10.0
2016,37944,14,2143,167,5,1,2,1,112,35.0
2017,30000,22,1498,89,5,1,1,1,60,8.75
2015,64005,17,1197,78,5,2,1,1,68,4.57
2012,62000,20,1197,78,5,2,1,1,200,2.5
2014,59885,12,2179,147,5,1,2,1,138,20.11
2011,144471,12,2494,102,8,1,1,1,93,7.8
2011,63991,18,1197,80,5,2,1,1,201,3.61
2015,34895,19,1198,75,5,2,2,1,107,4.6
2015,97003,15,2993,308,5,1,2,1,185,85.0
2015,45000,16,1497,118,5,2,2,1,42,5.25
2013,45000,25,1498,98,5,1,1,2,16,3.3
2013,100000,11,2982,171,7,1,1,2,75,17.75
2016,70000,12,2179,187,5,1,2,1,138,35.0
2016,37023,19,1582,126,5,1,1,1,51,13.39
2012,81000,25,936,56,5,1,1,1,25,2.5
2017,20789,11,2755,171,7,1,2,1,93,18.36
2015,68310,23,1248,74,5,1,1,1,160,5.95
2015,47250,19,1582,126,5,1,1,2,51,11.0
2014,47000,12,2993,255,5,1,2,2,138,64.75
2017,128000,25,1498,98,5,1,1,1,16,6.3
2017,17702,15,1591,121,5,2,1,1,51,11.94
2014,34987,18,1197,103,5,2,2,1,172,5.95
2017,37000,26,1498,98,5,1,1,1,42,11.0
2017,38271,15,1591,121,5,2,1,1,51,12.53
2012,32510,20,1399,68,5,1,1,2,73,3.75
2014,88000,14,2993,258,5,1,2,1,2,27.0
2012,116000,10,2835,107,6,1,1,1,120,9.95
2013,156000,19,1461,83,5,1,1,1,55,4.2
2010,75319,21,1197,85,5,2,1,2,137,2.0
2013,28000,18,1197,82,5,2,1,1,86,3.25
2017,16500,17,2143,136,5,1,2,1,79,34.0
2016,75637,22,1995,190,5,1,2,1,2,30.37
2018,32854,13,1591,121,5,2,2,1,51,12.6
2019,6568,25,799,53,5,2,1,1,97,5.09
2014,30000,14,2967,241,5,1,2,1,9,24.5
2018,17804,28,1248,88,5,1,1,2,41,7.97
2011,69768,16,1198,90,5,2,1,1,94,2.9
2016,62404,22,1995,190,5,1,2,1,1,21.33
2012,97000,19,1582,126,5,1,2,2,175,6.5
2016,55687,21,1396,88,5,1,1,1,51,12.15
2014,17000,15,1598,103,5,2,1,1,172,4.25
2017,34232,21,1995,190,5,1,2,1,1,35.84
2004,135000,14,1997,152,5,2,2,3,34,3.0
2012,80000,19,1461,108,5,1,1,1,55,6.75
2014,31045,18,1197,81,5,2,1,2,201,5.65
2013,58000,16,1968,138,5,1,2,2,95,7.5
2018,35480,19,1582,126,5,1,1,1,51,13.34
2016,62287,28,1248,88,5,1,1,1,41,7.9
2015,46162,22,1396,88,5,1,1,1,201,6.98
2014,9200,17,1591,121,5,2,1,1,175,5.75
2012,55339,22,1199,73,5,1,1,1,124,2.65
2011,55476,22,1199,73,5,1,1,1,124,2.49
2007,68553,15,1586,104,5,2,1,2,147,1.5
2016,67376,24,1498,98,7,1,1,1,108,6.5
2013,42000,19,1461,108,5,1,1,1,55,8.0
2019,28069,12,2755,174,7,1,2,1,75,30.85
2014,93144,14,1984,181,5,1,2,1,186,17.15
2014,24300,23,998,67,5,2,2,1,40,4.55
2015,47883,26,1248,88,5,1,1,2,41,7.4
2013,12467,12,1968,167,5,1,2,1,128,25.64
2013,56683,17,1995,184,5,1,2,2,182,13.5
2013,38000,15,1196,70,5,2,1,1,73,3.55
2018,35000,22,1582,126,5,1,1,1,62,15.0
2007,80000,13,1599,103,5,2,1,2,175,1.95
2006,125000,13,1799,130,5,2,1,2,43,2.3
2013,123000,12,2982,168,7,1,1,2,75,15.0
2012,70000,20,1197,78,5,2,1,1,200,3.15
2012,87982,21,1461,84,5,1,1,1,158,5.0
2013,40714,18,1995,190,5,1,2,2,2,24.75
2008,83000,16,1991,123,5,1,1,2,118,2.6
2011,86000,20,1197,78,5,2,1,1,200,3.75
2009,60002,17,1896,106,5,1,1,2,100,4.85
2013,60000,10,2148,170,5,1,2,1,57,27.0
2014,84677,25,1498,98,5,1,1,1,16,3.0
2017,23000,20,1995,190,5,1,2,1,182,28.75
2016,81424,12,2494,100,8,1,1,1,93,14.49
2013,36400,7,4806,394,4,1,2,1,121,72.0
2012,70000,22,1461,84,5,1,1,2,158,4.0
2015,40000,26,1248,74,5,1,1,2,160,4.5
2019,600,21,1197,81,5,2,2,1,180,6.25
2015,65320,16,1968,138,5,1,2,2,95,11.5
2009,79000,9,2354,180,5,2,1,3,14,3.1
2018,5000,17,1497,117,5,2,1,1,42,10.11
2019,6028,17,1591,121,5,2,1,1,175,11.54
2006,86000,18,998,67,5,2,1,2,180,1.0
2013,160000,23,1248,74,5,1,1,2,160,2.5
2011,59967,9,1984,208,5,2,2,1,128,18.0
2018,43127,23,1364,67,5,1,1,1,68,6.85
2012,65727,19,1086,68,5,2,1,1,200,2.97
2013,70000,17,1591,121,5,2,1,1,175,4.75
2018,39861,20,1498,88,5,1,1,1,124,7.38
2017,16485,22,1995,187,5,1,2,1,2,42.75
2010,77332,23,1396,90,5,1,1,2,201,3.65
2017,17489,18,1197,82,5,2,2,1,86,5.99
2012,125000,11,2982,169,7,1,2,1,75,13.5
2016,35129,21,1197,83,5,2,2,1,24,7.0
2016,22982,13,1591,121,5,2,2,1,51,10.95
2013,54500,20,1197,78,5,2,1,3,200,2.95
2017,16235,24,1047,69,5,1,1,1,168,5.5
2017,73641,14,1798,177,5,2,2,1,159,17.08
2015,59572,26,1248,74,5,1,1,1,160,6.85
2014,112827,13,1997,141,5,2,2,1,34,10.5
2010,118000,12,2494,102,8,1,1,1,93,8.75
2010,60000,17,1497,118,5,2,1,1,42,2.7
2012,75059,17,1591,121,5,2,2,1,175,4.25
2018,3000,23,1364,67,5,1,1,1,68,7.9
2011,78000,13,1798,157,5,2,2,2,159,4.5
2012,47000,21,1461,84,5,1,1,1,158,4.0
2012,42000,17,1497,118,5,2,1,1,42,4.75
2018,6820,22,1396,88,5,1,1,1,63,7.65
2013,55176,17,1599,104,5,2,1,2,118,3.47
2016,39854,18,1198,86,5,2,1,1,16,5.64
2013,24000,16,1198,73,5,2,1,1,124,2.95
2016,55000,22,1248,74,5,1,1,1,160,5.65
2012,45840,11,2953,153,7,1,2,1,64,8.41
2006,155000,15,1590,94,5,2,1,3,24,0.85
2003,125000,18,998,67,5,2,1,2,180,0.8
2014,52951,20,1498,88,5,1,1,1,124,5.65
2013,49000,17,1591,121,5,2,1,1,175,4.5
2015,52000,28,1248,88,5,1,1,1,41,6.9
2013,120005,21,1461,84,5,1,1,1,158,4.0
2015,33000,15,1598,103,5,2,1,1,134,5.6
2016,126000,15,1196,73,7,2,1,1,61,2.2
2013,66700,15,1598,103,5,2,1,1,134,4.0
2014,122000,12,2982,168,7,1,1,2,75,16.0
2016,29000,19,1582,126,5,1,1,1,51,12.6
2014,42315,18,1197,82,5,2,1,1,201,4.79
2015,22001,26,998,58,5,3,1,1,180,3.65
2016,84580,26,1498,98,5,1,1,1,42,6.83
2002,75000,16,796,37,4,2,1,1,5,0.51
2006,85000,13,1299,70,5,2,1,2,90,0.69
2015,24296,20,1197,83,5,2,1,1,160,4.65
2014,40000,16,1497,116,5,2,1,1,42,6.49
2009,64514,16,1493,110,5,1,1,1,175,2.9
2016,35000,17,1591,121,5,2,1,1,175,7.4
2016,41000,25,799,53,5,2,1,2,97,3.25
2008,60123,18,998,67,5,2,1,2,180,1.95
2015,53000,18,1197,82,5,2,1,2,86,4.0
2017,9000,18,1197,81,5,2,1,1,201,6.85
2015,53497,18,1198,86,5,2,1,1,16,5.45
2007,68000,17,1399,68,5,1,1,1,72,1.99
2014,65000,19,1582,126,5,1,2,1,175,8.99
2014,45155,23,1364,67,5,1,1,1,68,6.5
2018,20026,19,1199,88,5,2,2,1,94,9.27
2015,60000,23,1582,126,5,1,1,1,175,6.99
2019,15976,17,2143,136,5,1,2,1,32,36.76
2017,30523,14,1798,177,5,2,2,1,115,17.08
2013,26300,25,936,57,5,1,1,1,25,2.8
2011,66000,22,1199,73,5,1,1,1,124,2.49
2016,70000,23,1248,88,5,1,1,1,147,8.85
2011,46000,16,1497,116,5,2,1,1,42,4.15
2017,28000,20,1498,108,5,1,1,1,172,10.0
2017,46000,18,1197,81,5,2,1,1,86,4.75
2017,33000,24,999,67,5,2,2,1,97,3.2
2017,27718,22,796,47,5,2,1,1,15,3.28
2013,58000,15,1499,110,5,2,1,1,60,7.5
2018,33150,21,1197,83,5,2,1,1,24,7.39
2013,77000,23,1248,73,5,1,1,1,137,3.65
2007,70000,11,2987,198,5,1,2,1,57,11.0
2012,97000,23,1248,73,5,1,1,1,137,3.0
2012,75300,25,936,57,5,1,1,2,25,2.25
2010,69918,15,1586,103,5,2,1,1,147,2.83
2019,4721,14,796,35,5,2,1,1,116,4.11
2014,39163,13,2477,178,7,1,1,1,120,14.7
2013,80000,13,2987,210,5,2,2,1,139,25.0
2015,66000,25,936,56,5,1,1,1,25,2.35
2017,36154,25,1498,99,5,1,1,2,73,6.41
2012,34000,17,1497,117,5,2,1,1,42,5.75
2016,60000,17,2143,136,5,1,2,2,79,17.55
2015,32000,21,1396,88,5,1,1,1,51,10.25
2012,79985,17,1399,67,5,1,1,1,72,3.16
2014,37600,16,1968,147,5,1,2,2,9,22.5
2015,31965,19,1086,68,5,2,1,1,200,3.55
2010,70749,12,1995,154,5,2,2,1,1,9.86
2013,38000,16,2993,258,5,1,2,1,4,45.0
2017,41534,17,1591,121,5,2,1,1,175,7.99
2017,54455,22,1498,108,5,1,2,1,17,6.5
2007,42000,14,1399,92,5,2,1,1,19,0.75
2018,52073,18,1991,147,5,1,1,2,53,9.87
2018,40175,22,1396,88,5,1,1,2,201,6.36
2017,16503,16,1497,117,7,2,2,1,23,9.5
2017,15029,19,1197,82,5,2,1,1,193,6.05
2013,26200,30,796,47,5,3,1,1,15,2.15
2015,76362,24,1120,70,5,1,1,1,86,5.5
2007,18700,19,796,46,5,2,1,2,15,1.25
2015,67585,12,2494,100,7,1,1,1,93,11.99
2010,57000,16,1197,78,5,2,2,2,200,2.5
2019,22321,18,1497,117,5,2,2,1,42,11.66
1998,95150,17,993,60,5,2,1,3,198,0.53
2015,36428,20,998,67,5,2,1,1,180,3.1
2012,73500,20,1399,68,5,1,1,2,73,2.6
2015,47234,18,1198,86,5,2,1,1,16,5.09
2008,62364,13,1495,94,5,2,1,1,13,2.3
2012,89000,22,1582,126,5,1,1,1,175,6.0
2013,58653,25,1248,74,5,1,1,1,160,4.4
2013,30000,14,1595,120,5,2,2,2,21,11.0
2014,64042,17,1998,163,5,1,1,1,53,5.7
2013,120000,20,1968,138,5,1,2,1,100,6.95
2014,90000,12,2179,120,8,1,1,1,153,7.9
2018,30733,20,1995,190,5,1,2,1,182,29.3
2009,43600,10,3498,272,5,2,2,1,57,10.24
2010,71473,13,1798,157,5,2,2,2,159,5.35
2014,39000,16,1198,86,5,2,2,2,30,3.49
2009,84045,20,1197,78,5,2,1,1,200,2.85
2014,57004,17,1497,117,5,2,1,1,42,5.35
2012,75464,15,1196,70,5,2,1,1,73,3.62
2006,142000,12,2494,102,7,1,1,1,93,6.25
2012,118683,21,1461,64,5,1,1,2,174,3.19
2018,42000,18,1198,82,6,2,1,1,96,5.5
2019,12800,18,1197,81,5,2,1,1,201,7.67
2011,80000,12,2092,127,7,2,1,1,112,5.5
2014,76126,19,1248,73,5,1,1,1,160,6.6
2017,21000,15,2993,258,5,1,2,2,184,55.0
2013,85000,17,1968,174,5,1,2,1,10,21.0
2017,27000,21,1197,83,5,2,1,1,24,4.5
2016,45794,13,2199,194,7,1,2,1,150,20.67
2013,57352,14,1998,163,5,1,2,1,53,6.5
2018,41467,15,2143,204,5,1,2,1,57,37.98
2009,42000,17,1086,62,5,2,1,1,151,1.45
2014,62549,26,998,58,5,3,1,1,180,2.95
2015,67048,28,1248,88,5,1,1,1,41,7.9
2018,11732,17,1497,117,5,2,1,1,42,10.07
2016,37000,20,1461,83,5,1,1,1,165,6.5
2015,30000,18,1995,184,5,1,2,1,1,22.0
2016,53000,26,1498,98,5,1,1,1,42,9.75
2014,60000,20,1461,83,5,1,1,1,165,6.0
2014,65000,24,1120,70,5,1,1,1,86,3.99
2015,92000,12,2982,168,7,1,2,1,75,19.75
2017,31000,13,2393,147,7,1,1,1,93,16.95
2017,43917,21,1197,83,5,2,1,1,24,6.8
2013,84000,19,1086,68,5,2,1,1,200,2.95
2015,55662,12,2967,241,7,1,2,1,129,42.83
2014,51000,27,1969,190,5,1,2,1,142,21.5
2015,24398,17,1497,117,5,2,1,1,42,7.9
2011,78000,20,998,67,5,2,1,2,15,2.3
2012,40315,18,1198,86,5,2,1,1,30,2.75
2011,83000,12,2179,120,8,1,1,1,153,6.71
2017,58151,19,1461,108,5,1,2,1,55,9.6
2017,30519,19,1582,126,5,1,1,1,51,12.81
2019,20712,23,1199,84,5,2,1,1,167,6.94
2015,48000,16,2179,140,7,1,1,1,192,9.45
2015,85000,20,1498,103,5,1,1,1,172,6.0
2013,32000,14,1595,120,5,2,2,1,21,11.0
2011,52000,15,1586,103,5,2,1,1,147,2.6
2007,58307,15,1341,83,5,2,1,1,85,1.95
2013,30000,17,2993,313,4,1,2,1,3,45.0
2014,40000,17,1968,174,5,1,2,1,9,22.0
2015,36000,18,1197,81,5,2,1,1,201,4.9
2015,58817,19,1461,83,5,1,1,1,165,6.25
2013,55000,20,1598,103,5,1,1,2,172,6.1
2011,39000,20,1197,78,5,2,1,1,200,2.6
2011,6500,6,5204,560,2,2,2,3,84,120.0
2012,35000,14,2993,270,5,1,2,1,189,29.0
2010,49900,17,1298,85,5,2,1,2,160,3.3
2013,99500,22,1248,74,5,1,1,2,91,3.05
2012,33249,21,1396,88,5,1,1,1,201,3.25
2014,52000,19,1197,81,5,2,1,1,193,3.75
2015,45000,12,2494,100,7,1,1,1,93,13.25
2017,22000,23,1199,84,5,2,1,1,167,4.8
2019,7858,25,799,53,5,2,1,1,97,3.8
2011,112000,12,2494,102,7,1,1,1,93,8.5
2016,41082,13,2143,204,5,1,2,1,57,38.76
2009,72000,16,1497,116,5,2,2,1,42,3.2
2011,84912,20,1197,78,5,2,1,1,200,3.5
2015,70000,19,1582,126,5,1,1,1,51,12.25
2014,21000,19,1199,86,5,2,1,1,16,4.75
2016,27000,18,999,74,5,2,1,1,124,4.5
2012,29000,20,1197,78,5,2,1,1,200,2.35
2014,48425,23,1461,63,5,1,1,1,125,3.4
2016,19000,21,1498,108,5,1,2,1,172,10.0
2012,210000,12,2494,100,7,1,1,1,93,9.0
2013,64000,14,1798,138,5,2,1,2,49,5.2
2006,200000,16,1493,110,5,1,1,2,175,1.85
2013,100000,11,2987,254,7,1,2,2,78,38.0
2013,69140,20,1461,83,5,1,1,1,55,5.11
2019,21214,15,1598,103,5,2,1,1,134,9.66
2015,28000,20,1197,78,5,2,1,1,200,3.4
2017,29085,18,1198,82,6,2,1,1,96,5.84
2016,30000,23,998,67,5,2,2,1,40,3.8
2012,32910,16,998,66,5,2,2,1,7,2.5
2015,30000,25,1498,98,5,1,1,1,42,6.95
2010,35102,12,1798,161,5,2,2,1,159,5.5
2017,22831,18,1197,82,5,2,1,1,86,6.19
2013,74911,20,1461,83,5,1,1,1,55,6.0
2015,21000,18,1197,82,5,2,1,1,86,3.75
2018,37160,22,1498,98,5,1,1,1,59,9.46
2011,41000,16,1498,97,5,2,1,2,158,3.0
2016,37294,25,1498,99,5,1,1,1,73,5.75
2009,56927,13,1799,130,5,2,1,1,43,4.41
2017,21954,25,799,53,5,2,1,1,97,3.7
2014,50000,19,1198,86,5,2,1,2,30,2.5
2012,78212,16,1298,88,5,2,1,1,160,5.35
2013,64500,21,1396,88,5,1,1,1,201,3.65
2014,51000,17,1968,138,5,1,2,1,159,13.0
2012,52000,18,998,67,5,2,1,1,180,2.45
2015,120000,21,1498,103,5,1,2,1,172,5.75
2017,65792,26,1498,98,5,1,1,1,42,8.11
2018,30000,22,1396,88,5,1,1,1,201,7.75
2017,54387,19,1198,75,5,2,2,1,107,5.85
2018,1617,25,799,53,5,2,1,1,97,4.29
2015,82000,25,1498,98,5,1,1,1,42,8.0
2017,20000,13,2393,147,8,1,1,1,93,16.5
2015,98000,27,1248,74,5,1,1,1,24,5.5
2015,57000,22,1498,98,5,1,1,1,59,6.35
2013,250000,12,2494,100,8,1,1,2,93,7.9
2014,56549,22,1498,89,5,1,1,1,60,7.2
2012,78500,22,1199,73,5,1,1,1,124,3.65
2016,55036,22,1396,88,5,1,1,1,201,6.35
2016,55000,19,1461,83,5,1,1,1,55,7.8
2007,90000,13,1299,70,5,2,1,2,90,1.4
2007,155000,13,2499,141,7,1,1,1,64,5.5
2018,17810,27,1248,74,5,1,1,1,24,8.5
2011,42408,14,2143,170,5,1,2,1,112,10.48
2005,81000,15,1298,85,5,2,1,2,67,0.75
2008,52000,12,1396,99,5,2,1,2,92,1.3
2013,35000,16,2993,218,5,1,2,1,2,21.0
2013,60000,17,1086,62,5,2,1,1,151,2.3
2015,27000,19,1968,141,5,1,2,1,115,14.95
2017,55975,17,1968,174,5,1,2,2,10,35.92
2016,115000,25,1498,99,5,1,1,1,73,4.5
2016,132000,14,2489,93,7,1,1,1,195,5.5
