,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,en_Fuel,en_Transmission,en_Owner,en_Name
5197,2015,25000,24,998,67,5,3.5,2,2,1,Alto
5198,2014,71899,20,1248,88,7,7.25,1,1,1,Ertiga
5199,2016,7100,23,998,67,5,4.35,2,2,1,Celerio
5200,2018,38171,22,999,67,5,4.99,2,2,2,KWID
5201,2013,70359,12,2179,120,8,7.65,1,1,1,Scorpio
5202,2011,200000,12,2494,102,7,9.0,1,1,1,Innova
5203,2017,26969,22,1199,73,5,6.9,1,1,1,Polo
5204,2011,56500,20,1399,68,5,2.9,1,1,1,Figo
5205,2014,40000,20,1461,83,5,5.75,1,1,1,Terrano
5206,2014,41000,17,2200,139,7,8.0,1,1,1,One
5207,2017,53105,22,999,67,5,4.41,2,2,1,KWID
5208,2013,23000,21,1498,103,5,4.95,1,1,1,Rapid
5209,2016,80999,16,2179,140,7,14.4,1,2,1,XUV500
5210,2012,82000,20,1399,68,5,2.95,1,1,1,Figo
5211,2017,68557,15,2523,62,7,8.14,1,1,1,Bolero
5212,2016,34000,20,1498,108,5,8.45,1,1,1,Vento
5213,2015,77000,12,2494,100,8,12.5,1,1,1,Innova
5214,2012,48000,15,2179,140,7,6.5,1,1,1,XUV500
5215,2015,28232,15,1499,110,5,7.72,2,1,2,Ecosport
5216,2011,110000,16,1968,138,5,8.0,1,2,1,Jetta
5217,2009,120000,13,2179,138,7,3.0,1,1,2,New
5218,2013,49000,8,2993,245,4,29.0,1,2,1,3
5219,2014,22000,16,1198,74,5,4.11,2,1,1,Polo
5220,2015,14925,18,1197,82,5,5.37,2,1,1,i20
5221,2013,75000,20,1248,88,7,6.55,1,1,1,Ertiga
5222,2015,23000,17,1497,117,5,7.0,2,1,1,City
5223,2014,57000,17,1497,118,5,5.48,2,1,1,City
5224,2013,76718,16,1968,138,5,6.51,1,2,1,Jetta
5225,2016,138000,25,1498,98,5,5.15,1,1,1,Amaze
5226,2013,140000,15,2179,140,7,9.0,1,1,2,XUV500
5227,2008,110000,14,1798,138,5,2.75,2,2,2,Corolla
5229,2012,73000,22,1995,190,5,12.5,1,2,1,3
5230,2017,63423,23,1498,98,5,7.69,1,1,1,EcoSport
5231,2013,62132,18,1197,82,5,4.57,2,1,1,i20
5232,2013,51000,16,1497,118,5,4.5,2,2,1,City
5233,2015,75000,23,1248,73,5,4.9,1,1,1,Ritz
5234,2008,55410,19,1086,68,5,1.65,2,1,1,i10
5235,2015,41000,18,1199,82,5,3.25,2,1,1,Sail
5236,2012,45000,22,1582,126,5,6.25,1,1,1,Verna
5237,2018,53322,15,1591,121,5,12.13,2,1,1,Creta
5238,2013,48000,18,1199,82,5,3.25,2,1,1,Sail
5239,2013,72000,14,1968,174,5,29.0,1,2,1,Q5
5240,2013,50266,17,1497,118,5,5.53,2,1,1,City
5241,2017,21800,17,1497,121,5,8.75,2,1,1,EcoSport
5242,2014,45000,12,2967,241,7,37.9,1,2,2,Q7
5243,2010,62000,20,1197,78,5,2.4,2,1,1,i10
5244,2014,41681,17,1197,80,5,4.55,2,1,1,i20
5245,2011,69313,17,1197,85,5,2.65,2,1,2,Swift
5246,2017,49000,25,1396,69,5,1.6,1,1,2,Indica
5247,2012,40471,16,2993,235,5,25.72,1,2,2,5
5248,2013,60000,22,1248,74,5,4.15,1,1,1,Swift
5249,2018,1001,19,1194,94,5,7.23,2,1,1,Freestyle
5250,2008,38000,13,1599,103,5,2.6,2,1,2,Verna
5251,2008,66000,16,1995,181,5,7.25,1,2,2,3
5252,2017,33901,12,2494,102,8,14.29,1,1,1,Innova
5253,2011,57000,14,2143,204,5,17.25,1,2,2,New
5254,2013,170000,22,1582,126,5,7.5,1,1,1,Elantra
5255,2014,60000,23,1248,73,5,4.35,1,1,1,Ritz
5256,2016,85000,24,1248,88,5,8.9,1,1,1,Vitara
5257,2016,146000,19,1197,82,5,3.5,2,1,2,Xcent
5258,2014,56002,26,1498,98,5,6.1,1,1,1,City
5259,2016,8554,25,799,53,5,3.2,2,1,1,KWID
5260,2014,62322,23,1364,67,5,4.9,1,1,1,Etios
5261,2015,37929,24,998,67,5,3.69,2,1,1,Alto
5262,2016,5400,23,1199,84,5,3.98,2,1,1,Tiago
5263,2013,60000,21,1396,90,5,2.95,1,1,1,i20
5264,2014,55730,16,1968,147,5,15.21,1,2,1,A4
5265,2015,62000,28,1248,74,5,6.3,1,1,1,Swift
5266,2017,14576,17,1198,73,5,6.69,2,1,1,Ameo
5267,2017,17000,16,1497,117,7,9.5,2,2,1,BRV
5268,2009,28000,17,1197,80,5,2.65,2,1,1,i20
5269,2012,58200,14,2199,194,7,7.5,1,1,1,Santa
5271,2018,12278,23,998,67,5,5.63,2,2,1,Celerio
5272,2018,17665,15,1591,121,5,11.78,2,1,1,Creta
5273,2004,200000,17,1396,52,5,0.85,1,1,2,Indica
5274,2011,55893,15,1598,103,5,3.35,2,1,1,Vento
5275,2015,60586,23,998,67,5,4.11,2,1,1,Celerio
5276,2015,13500,17,2143,136,5,25.51,1,2,1,CLA
5277,2017,30000,22,796,47,5,3.1,2,1,1,Alto
5278,2018,12000,10,3198,197,7,33.5,1,2,1,Endeavour
5279,2017,65000,17,1193,88,5,4.8,2,1,1,Zest
5280,2014,38000,16,1598,103,5,3.49,2,1,1,Vento
5281,2012,25000,17,1373,91,7,5.15,2,1,2,Ertiga
5282,2011,100000,14,2987,224,5,14.41,1,2,1,M-Class
5283,2014,13710,16,1199,74,5,4.75,2,1,1,Polo
5284,2015,100000,12,2982,168,7,19.0,1,2,1,Fortuner
5285,2017,17000,23,998,67,5,4.9,2,1,1,Celerio
5286,2008,89000,16,1995,181,4,6.3,1,2,2,3
5287,2006,100173,16,1497,100,5,2.4,2,1,2,City
5288,2009,97000,13,1999,114,5,3.0,2,1,1,Cedia
5289,2016,40190,18,1198,74,5,4.25,2,1,1,Pulse
5290,2016,29647,20,1498,88,5,6.3,1,1,1,Polo
5291,2018,43639,21,998,100,5,8.15,2,1,1,Baleno
5292,2012,37333,20,1197,78,5,3.22,2,1,1,i10
5293,2018,48407,18,1197,81,5,7.65,2,1,1,i20
5294,2011,25000,10,2979,306,2,30.0,2,2,1,Z4
5295,2010,72400,20,1197,78,5,2.3,2,1,2,i10
5296,2012,18000,13,1598,181,4,22.0,2,2,1,Cooper
5297,2012,65167,19,1198,86,5,3.28,2,1,1,Brio
5298,2016,25418,20,1373,91,5,7.09,2,1,1,Ciaz
5299,2013,38995,19,1248,73,5,6.46,1,1,1,Swift
5300,2012,60000,22,1199,73,5,4.0,1,1,1,Polo
5301,2011,72000,17,1995,184,5,11.0,1,2,1,X1
5302,2016,31075,12,2967,241,7,49.79,1,2,2,Q7
5303,2015,4311,25,1498,99,5,4.8,1,1,1,Figo
5304,2017,21000,21,1995,190,5,35.0,1,2,1,3
5305,2011,54000,14,2987,224,5,21.99,1,2,1,M-Class
5306,2007,50000,17,1061,64,5,1.1,2,1,2,WagonR
5307,2018,13000,21,1197,83,5,6.6,2,1,1,Baleno
5308,2013,74000,22,1197,81,5,4.5,2,1,1,Dzire
5309,2009,75000,14,1150,76,5,1.0,2,1,2,Aveo
5310,2017,25000,20,1498,88,5,6.9,1,1,1,Polo
5311,2012,139000,0,2179,115,5,16.75,1,2,1,Rover
5312,2015,52000,14,1968,174,5,25.49,1,2,1,Q5
5313,2015,20000,18,1968,187,5,35.5,1,2,1,A6
5314,2018,32663,24,1186,73,5,6.28,1,1,1,Grand
5315,2012,76777,12,2179,120,8,4.88,1,1,2,Scorpio
5316,2016,100303,22,1248,74,5,3.7,1,1,1,Bolt
5317,2015,43993,21,814,55,5,3.45,2,1,1,EON
5318,2016,72118,15,2179,120,8,10.23,1,1,1,Scorpio
5319,2010,83000,11,2354,142,5,6.5,2,2,2,Accord
5320,2016,7523,16,1199,74,5,6.15,2,1,1,Polo
5321,2014,34670,15,1196,73,7,2.9,2,1,1,Eeco
5322,2016,30000,24,1120,70,5,5.5,1,1,1,Grand
5323,2017,17000,10,3198,197,7,31.0,1,2,1,Endeavour
5324,2015,59261,24,1186,73,5,4.25,1,1,1,Grand
5325,2016,65210,22,1248,74,5,5.48,1,1,1,Swift
5326,2016,19000,18,1197,81,5,7.25,2,1,1,i20
5327,2012,50000,17,1298,85,5,3.0,2,1,1,Swift
5328,2015,47000,22,1995,190,5,29.5,1,2,1,3
5329,2007,75000,17,1497,78,5,1.49,2,1,2,City
5330,2013,54534,16,1197,78,5,3.65,2,2,1,i10
5331,2018,13000,23,1498,98,5,10.9,1,1,1,Ecosport
5332,2015,48808,23,998,67,5,4.3,2,1,1,Celerio
5333,2012,63001,20,1248,88,7,6.11,1,1,2,Ertiga
5334,2015,64771,12,2494,102,8,15.5,1,1,1,Innova
5335,2016,34634,17,1497,117,5,6.9,2,1,1,City
5336,2012,69242,19,1197,85,5,4.69,2,1,1,Swift
5337,2011,33292,18,1197,85,5,3.19,2,1,1,Ritz
5338,2012,55000,15,1396,98,5,3.75,2,2,2,i20
5339,2019,1000,17,1197,81,5,8.6,2,1,1,i20
5340,2011,80000,17,1497,118,5,3.85,2,1,2,City
5341,2016,65003,13,4134,382,5,67.83,1,2,1,Cayenne
5342,2019,16573,17,1198,86,5,9.31,2,1,1,Amaze
5343,2008,152633,12,1799,130,5,3.0,2,2,1,Civic
5344,2015,53000,18,1197,81,5,5.5,2,1,1,i20
5345,2017,50129,19,1582,126,5,13.3,1,1,1,Creta
5346,2013,63716,15,1968,174,5,23.0,1,2,1,Q3
5347,2018,11000,24,796,47,5,3.35,2,1,1,Alto
5348,2012,115000,15,1995,177,5,10.0,1,2,3,X1
5349,2013,63265,20,1197,78,5,2.95,2,1,1,i10
5350,2016,20000,21,1498,108,5,6.75,1,1,1,Ameo
5351,2010,79000,16,1198,73,5,2.44,2,1,3,Polo
5352,2015,41000,20,1373,91,5,5.85,2,1,1,Ciaz
5353,2015,26323,17,1197,103,5,7.4,2,2,1,Polo
5354,2016,76000,24,1120,71,5,3.8,1,1,1,Xcent
5355,2008,69972,13,1799,130,5,3.8,2,1,1,Civic
5356,2008,69000,17,1497,78,5,2.7,2,1,1,City
5357,2016,65000,15,2523,62,7,7.21,1,1,1,Bolero
5358,2016,29512,17,1497,117,5,7.9,2,1,1,City
5359,2017,51000,25,1186,73,5,4.2,1,1,1,Xcent
5360,2014,58003,19,1461,108,5,5.75,1,1,1,Duster
5361,2013,56500,16,998,66,5,3.45,2,2,1,A-Star
5362,2014,29063,17,1968,174,5,25.75,1,2,1,A4
5363,2018,46811,16,2179,140,7,16.59,1,1,1,XUV500
5364,2014,31897,18,1198,74,5,4.69,2,1,1,Pulse
5365,2009,52100,13,1995,170,5,7.5,1,2,2,3
5366,2016,73000,13,2393,147,7,16.5,1,1,1,Innova
5367,2009,31423,17,1497,118,5,1.99,2,1,1,City
5368,2014,75180,22,1248,74,5,5.25,1,1,1,Swift
5369,2013,75000,19,1461,108,5,5.4,1,1,2,Duster
5370,2014,15000,16,1198,74,5,3.9,2,1,1,Polo
5371,2015,12000,17,1197,81,5,5.8,2,1,1,i20
5372,2014,32000,18,1995,190,5,30.5,1,2,1,5
5373,2017,44504,23,1248,74,5,5.6,1,1,1,Swift
5374,2012,66000,0,2987,165,5,23.0,1,2,1,M-Class
5375,2015,39437,28,1248,74,5,5.15,1,1,1,Swift
5376,2017,36931,19,1582,126,5,9.48,1,2,1,Verna
5377,2016,17800,21,624,37,4,2.38,2,2,2,Nano
5378,2009,71346,17,1298,85,5,3.8,2,1,1,Swift
5379,2015,45000,18,1197,81,5,5.5,2,1,2,i20
5380,2010,85155,17,1197,80,5,3.55,2,1,1,i20
5381,2015,48823,20,1373,91,5,6.35,2,1,1,Ciaz
5382,2015,37000,12,2179,187,5,36.0,1,2,1,Rover
5383,2005,92000,16,1405,70,5,1.1,1,1,2,Indigo
5384,2014,36000,17,1193,88,5,3.7,2,1,1,Zest
5385,2016,24569,16,1997,140,7,13.5,1,1,1,XUV500
5386,2008,95000,11,2354,177,5,2.85,2,2,3,Accord
5387,2015,25811,25,624,37,4,2.13,2,1,2,Nano
5388,2015,65000,22,1582,126,5,7.75,1,1,1,Elantra
5389,2017,100400,25,1396,69,5,2.85,1,1,1,Indica
5390,2014,76414,25,1498,98,5,4.95,1,1,1,Amaze
5391,2012,82103,15,2179,140,7,6.2,1,1,1,XUV500
5392,2013,98000,18,1995,190,5,17.5,1,2,1,X3
5393,2010,45252,18,1197,81,5,2.25,2,1,1,Grand
5394,2017,10300,21,1197,83,5,6.75,2,1,1,Baleno
5395,2016,42024,19,1582,126,5,9.73,1,2,1,Verna
5396,2018,51236,25,1248,88,7,8.49,1,1,1,Ertiga
5397,2013,52000,13,1598,181,4,25.0,2,2,1,Cooper
5398,2015,42894,23,1248,73,5,5.59,1,1,1,Ritz
5399,2011,68000,15,1896,106,5,4.8,1,2,1,Laura
5400,2014,69000,22,1498,89,5,5.45,1,1,1,Ecosport
5401,2017,10000,18,1197,81,5,6.5,2,1,1,i20
5402,2015,16000,19,1198,86,5,4.35,2,1,1,Brio
5403,2013,46992,25,1498,98,5,3.75,1,1,1,Amaze
5404,2010,170000,18,1995,177,5,12.0,1,2,3,5
5405,2014,58000,12,2967,241,7,32.0,1,2,1,Q7
5406,2015,50000,24,1120,70,5,4.0,1,1,2,Grand
5407,2011,39010,23,1461,63,5,2.6,1,1,1,Micra
5408,2016,26946,18,1197,82,5,4.45,2,1,1,Grand
5409,2015,28700,21,814,55,5,2.6,2,1,1,EON
5410,2011,60000,11,1796,186,5,16.0,2,2,1,New
5411,2014,38999,12,2179,187,5,32.5,1,2,1,Rover
5412,2016,39000,11,2696,184,7,13.85,1,2,1,Ssangyong
5413,2018,7784,20,1373,91,5,8.76,2,1,1,Ciaz
5414,2014,45710,11,3498,272,7,23.68,2,2,1,R-Class
5415,2017,42000,22,1197,81,5,5.5,2,2,1,Dzire
5416,2013,75995,11,4367,335,5,65.81,1,2,2,Rover
5417,2013,57000,19,1461,108,5,4.99,1,1,1,Duster
5418,2013,85350,22,1582,126,5,5.7,1,1,2,Verna
5419,2016,82725,14,1798,138,5,11.99,2,2,1,Corolla
5420,2016,19000,21,1995,190,5,29.99,1,2,2,3
5421,2018,13900,18,1499,110,5,9.5,2,1,1,EcoSport
5422,2014,108000,25,1248,74,5,5.5,1,1,1,Swift
5423,2016,36000,11,2199,194,7,23.0,1,2,1,Santa
5424,2013,62188,17,1396,53,5,2.95,1,1,1,Indica
5425,2015,58397,24,1120,70,5,4.9,1,1,1,Grand
5427,2016,30000,22,998,67,5,4.25,2,2,1,WagonR
5428,2018,29907,16,2179,140,7,16.36,1,1,1,XUV500
5429,2009,46000,16,1968,147,5,9.95,1,2,1,A4
5430,2012,65000,20,1598,103,5,5.5,1,1,1,Vento
5431,2016,22000,24,1248,88,5,8.25,1,1,1,Vitara
5432,2002,99024,17,993,60,5,0.95,2,1,1,Zen
5433,2016,34952,19,1086,68,5,4.01,2,1,1,i10
5434,2019,13913,17,1199,88,5,8.2,2,1,1,WR-V
5435,2014,71000,25,1498,98,5,6.2,1,1,2,City
5436,2012,97000,11,2982,169,7,16.75,1,2,1,Fortuner
5437,2017,21000,16,2179,140,7,16.5,1,2,1,XUV500
5439,2012,110438,20,1399,68,5,3.5,1,1,1,Figo
5440,2017,66507,19,1199,88,5,5.43,2,2,2,Jazz
5441,2017,54650,10,3198,197,7,30.35,1,2,1,Endeavour
5442,2014,32000,17,1498,99,5,7.99,2,2,1,Sunny
5443,2011,75378,18,1896,66,5,3.59,1,1,1,Octavia
5444,2012,82697,25,936,57,5,1.9,1,1,1,Beat
5445,2009,135000,12,2362,164,5,4.7,2,2,1,Camry
5446,2012,149000,19,1461,108,5,7.25,1,1,1,Duster
5447,2016,26212,17,2143,136,5,24.46,1,2,1,GLA
5448,2014,23500,17,1193,88,5,3.9,2,1,2,Zest
5449,2013,56127,18,1197,80,5,5.15,2,1,1,i20
5450,2015,26000,21,1197,81,5,3.65,2,2,1,WagonR
5451,2016,26000,25,1186,73,5,5.0,1,1,1,Xcent
5452,2009,42000,17,1497,118,5,2.3,2,1,1,City
5453,2001,130000,13,1495,94,5,0.75,2,1,2,Accent
5454,2009,137148,13,1599,103,5,1.85,2,1,2,Verna
5455,2010,114703,15,1196,70,5,1.8,2,1,1,Figo
5456,2014,97439,25,1498,98,5,4.41,1,1,1,Amaze
5457,2006,40000,18,998,67,5,2.0,2,1,1,WagonR
5459,2014,28000,13,2987,258,5,31.75,1,2,1,E-Class
5460,2015,37500,17,1968,174,5,32.0,1,2,1,A6
5461,2010,37000,13,2987,282,5,21.0,1,2,1,S
5462,2010,83000,19,1248,73,5,2.75,1,1,1,Swift
5463,2005,79012,13,1794,125,5,2.64,2,1,1,Corolla
5464,2018,27395,15,2179,120,7,14.19,1,1,1,Scorpio
5465,2017,35362,22,998,67,5,3.85,2,1,1,WagonR
5466,2014,117000,13,2982,168,7,15.5,1,1,1,Fortuner
5467,2010,23000,18,1061,64,5,1.9,2,1,1,Zen
5468,2014,59508,25,624,37,4,1.26,2,1,1,Nano
5469,2009,69000,18,1197,80,5,2.4,2,1,2,i20
5470,2010,58000,22,1995,190,5,11.5,1,2,1,3
5471,2014,88511,16,2179,140,7,8.25,1,1,1,XUV500
5472,2011,66000,15,1598,105,5,2.75,2,1,1,Vento
5473,2009,65000,17,1198,70,5,1.4,2,1,2,Fabia
5474,2015,30676,25,624,37,4,2.9,2,1,1,Nano
5475,2011,76000,20,1399,68,5,2.4,1,1,1,Figo
5476,2013,23627,14,1598,105,5,4.75,2,2,1,Vento
5477,2018,52827,12,2179,187,5,44.76,1,2,1,Rover
5478,2015,64465,26,1498,98,5,6.22,1,1,1,City
5479,2018,14000,22,999,67,5,4.5,2,2,1,KWID
5480,2015,26000,18,1197,82,5,4.25,2,1,1,Grand
5481,2011,78203,18,1991,147,4,5.5,1,2,1,Cruze
5482,2017,27000,22,1396,88,5,6.95,1,1,1,i20
5483,2018,31919,24,998,67,5,4.56,2,2,1,Alto
5484,2016,47392,20,1582,126,5,13.82,1,1,1,Creta
5485,2016,17362,18,1198,86,5,5.65,2,1,1,Amaze
5486,2016,49716,21,1396,88,5,6.2,1,1,1,i20
5487,2014,48000,23,998,67,5,3.25,2,1,1,Celerio
5488,2009,46000,16,1968,147,5,8.5,1,2,1,A4
5489,2016,79000,24,1396,88,5,7.25,1,1,1,Verna
5490,2013,57000,21,1461,78,5,4.61,1,1,1,Fluence
5491,2016,29754,16,1199,74,5,5.3,2,1,1,Polo
5492,2012,50123,17,1405,70,5,1.9,1,1,1,Indigo
5493,2012,57184,20,1197,78,5,3.09,2,1,1,i10
5494,2007,75000,16,2993,258,5,9.5,1,2,2,7
5495,2015,26000,17,1582,126,5,12.65,1,2,1,Creta
5496,2016,22129,18,1197,82,5,4.25,2,1,1,Grand
5497,2011,127887,21,1248,73,5,2.95,1,1,1,Ritz
5498,2006,92000,10,2179,120,8,3.45,1,1,1,Scorpio
5499,2011,60634,19,1086,68,5,3.3,2,1,1,i10
5500,2014,90000,14,2179,138,7,8.0,1,1,1,Safari
5501,2009,59000,13,1799,130,5,2.71,2,1,1,Civic
5502,2012,59293,18,998,67,5,2.7,2,1,1,Zen
5503,2012,80753,23,1248,74,5,4.5,1,1,2,Swift
5504,2015,40000,13,2982,168,7,18.75,1,1,2,Fortuner
5505,2014,103000,28,1248,74,5,5.25,1,1,2,Swift
5506,2012,72389,26,998,58,5,3.2,4,1,1,WagonR
5507,2017,48000,28,1248,73,5,6.0,1,1,1,Dzire
5508,2014,41000,18,1197,82,5,3.14,2,1,1,Grand
5509,2016,26000,25,799,53,5,2.55,2,1,1,KWID
5510,2012,30000,15,1193,64,5,2.3,2,1,2,Indigo
5511,2014,74624,20,1399,68,5,5.65,1,1,1,Figo
5512,2015,47877,15,2967,240,5,48.22,1,2,1,Cayenne
5513,2016,35000,24,998,67,5,3.0,2,1,1,Alto
5514,2015,52123,20,1498,103,5,7.5,1,1,1,Vento
5515,2005,90000,10,2179,120,8,2.6,1,1,1,Scorpio
5516,2018,1400,18,1995,190,5,61.25,1,2,1,X3
5517,2009,122000,17,1497,118,5,3.5,2,1,2,City
5518,2016,21110,17,1998,189,4,28.95,2,2,1,Cooper
5519,2015,78000,13,2477,175,6,15.0,1,2,1,Pajero
5520,2012,72000,19,1248,73,5,4.25,1,1,1,Swift
5521,2006,48000,8,5998,552,4,59.0,2,2,1,Continental
5522,2013,43486,20,1248,88,7,6.6,1,1,1,Ertiga
5523,2007,199000,12,2494,102,7,5.2,1,1,2,Innova
5524,2010,34000,11,1796,178,5,10.0,2,1,1,New
5525,2016,37944,14,2143,167,5,35.0,1,2,1,New
5526,2017,30000,22,1498,89,5,8.75,1,1,1,Ecosport
5527,2015,64005,17,1197,78,5,4.57,2,1,1,Etios
5528,2012,62000,20,1197,78,5,2.5,2,1,1,i10
5530,2014,59885,12,2179,147,5,20.11,1,2,1,Rover
5531,2011,144471,12,2494,102,8,7.8,1,1,1,Innova
5532,2011,63991,18,1197,80,5,3.61,2,1,1,i20
5534,2015,34895,19,1198,75,5,4.6,2,2,1,Micra
5535,2015,97003,15,2993,308,5,85.0,1,2,1,X6
5536,2015,45000,16,1497,118,5,5.25,2,2,1,City
5537,2013,45000,25,1498,98,5,3.3,1,1,2,Amaze
5538,2013,100000,11,2982,171,7,17.75,1,1,2,Fortuner
5539,2016,70000,12,2179,187,5,35.0,1,2,1,Rover
5540,2016,37023,19,1582,126,5,13.39,1,1,1,Creta
5541,2012,81000,25,936,56,5,2.5,1,1,1,Beat
5542,2017,20789,11,2755,171,7,18.36,1,2,1,Innova
5543,2015,68310,23,1248,74,5,5.95,1,1,1,Swift
5544,2015,47250,19,1582,126,5,11.0,1,1,2,Creta
5545,2014,47000,12,2993,255,5,64.75,1,2,2,Rover
5546,2017,128000,25,1498,98,5,6.3,1,1,1,Amaze
5547,2017,17702,15,1591,121,5,11.94,2,1,1,Creta
5548,2014,34987,18,1197,103,5,5.95,2,2,1,Vento
5549,2017,37000,26,1498,98,5,11.0,1,1,1,City
5550,2017,38271,15,1591,121,5,12.53,2,1,1,Creta
5551,2012,32510,20,1399,68,5,3.75,1,1,2,Figo
5552,2014,88000,14,2993,258,5,27.0,1,2,1,5
5553,2012,116000,10,2835,107,6,9.95,1,1,1,Pajero
5554,2013,156000,19,1461,83,5,4.2,1,1,1,Duster
5555,2010,75319,21,1197,85,5,2.0,2,1,2,Ritz
5556,2013,28000,18,1197,82,5,3.25,2,1,1,Grand
5557,2017,16500,17,2143,136,5,34.0,1,2,1,GLA
5558,2016,75637,22,1995,190,5,30.37,1,2,1,5
5559,2018,32854,13,1591,121,5,12.6,2,2,1,Creta
5560,2019,6568,25,799,53,5,5.09,2,1,1,KWID
5561,2014,30000,14,2967,241,5,24.5,1,2,1,A4
5562,2018,17804,28,1248,88,5,7.97,1,1,2,Ciaz
5563,2011,69768,16,1198,90,5,2.9,2,1,1,Jazz
5564,2016,62404,22,1995,190,5,21.33,1,2,1,3
5565,2012,97000,19,1582,126,5,6.5,1,2,2,Verna
5566,2016,55687,21,1396,88,5,12.15,1,1,1,Creta
5567,2014,17000,15,1598,103,5,4.25,2,1,1,Vento
5568,2017,34232,21,1995,190,5,35.84,1,2,1,3
5569,2004,135000,14,1997,152,5,3.0,2,2,3,CR-V
5570,2012,80000,19,1461,108,5,6.75,1,1,1,Duster
5571,2014,31045,18,1197,81,5,5.65,2,1,2,i20
5572,2013,58000,16,1968,138,5,7.5,1,2,2,Jetta
5573,2018,35480,19,1582,126,5,13.34,1,1,1,Creta
5574,2016,62287,28,1248,88,5,7.9,1,1,1,Ciaz
5575,2015,46162,22,1396,88,5,6.98,1,1,1,i20
5576,2014,9200,17,1591,121,5,5.75,2,1,1,Verna
5577,2012,55339,22,1199,73,5,2.65,1,1,1,Polo
5578,2011,55476,22,1199,73,5,2.49,1,1,1,Polo
5579,2007,68553,15,1586,104,5,1.5,2,1,2,SX4
5580,2016,67376,24,1498,98,7,6.5,1,1,1,Mobilio
5581,2013,42000,19,1461,108,5,8.0,1,1,1,Duster
5582,2019,28069,12,2755,174,7,30.85,1,2,1,Fortuner
5583,2014,93144,14,1984,181,5,17.15,1,2,1,XC60
5584,2014,24300,23,998,67,5,4.55,2,2,1,Celerio
5585,2015,47883,26,1248,88,5,7.4,1,1,2,Ciaz
5586,2013,12467,12,1968,167,5,25.64,1,2,1,Q5
5587,2013,56683,17,1995,184,5,13.5,1,2,2,X1
5588,2013,38000,15,1196,70,5,3.55,2,1,1,Figo
5589,2018,35000,22,1582,126,5,15.0,1,1,1,Elantra
5590,2007,80000,13,1599,103,5,1.95,2,1,2,Verna
5591,2006,125000,13,1799,130,5,2.3,2,1,2,Civic
5592,2013,123000,12,2982,168,7,15.0,1,1,2,Fortuner
5593,2012,70000,20,1197,78,5,3.15,2,1,1,i10
5594,2012,87982,21,1461,84,5,5.0,1,1,1,Sunny
5595,2013,40714,18,1995,190,5,24.75,1,2,2,5
5596,2008,83000,16,1991,123,5,2.6,1,1,2,Optra
5597,2011,86000,20,1197,78,5,3.75,2,1,1,i10
5598,2009,60002,17,1896,106,5,4.85,1,1,2,Laura
5599,2013,60000,10,2148,170,5,27.0,1,2,1,E-Class
5600,2014,84677,25,1498,98,5,3.0,1,1,1,Amaze
5601,2017,23000,20,1995,190,5,28.75,1,2,1,X1
5602,2016,81424,12,2494,100,8,14.49,1,1,1,Innova
5603,2013,36400,7,4806,394,4,72.0,1,2,1,Panamera
5604,2012,70000,22,1461,84,5,4.0,1,1,2,Sunny
5605,2015,40000,26,1248,74,5,4.5,1,1,2,Swift
5606,2019,600,21,1197,81,5,6.25,2,2,1,WagonR
5607,2015,65320,16,1968,138,5,11.5,1,2,2,Jetta
5608,2009,79000,9,2354,180,5,3.1,2,1,3,Accord
5609,2018,5000,17,1497,117,5,10.11,2,1,1,City
5610,2019,6028,17,1591,121,5,11.54,2,1,1,Verna
5611,2006,86000,18,998,67,5,1.0,2,1,2,WagonR
5612,2013,160000,23,1248,74,5,2.5,1,1,2,Swift
5613,2011,59967,9,1984,208,5,18.0,2,2,1,Q5
5614,2018,43127,23,1364,67,5,6.85,1,1,1,Etios
5615,2012,65727,19,1086,68,5,2.97,2,1,1,i10
5616,2013,70000,17,1591,121,5,4.75,2,1,1,Verna
5617,2018,39861,20,1498,88,5,7.38,1,1,1,Polo
5618,2017,16485,22,1995,187,5,42.75,1,2,1,5
5619,2010,77332,23,1396,90,5,3.65,1,1,2,i20
5620,2017,17489,18,1197,82,5,5.99,2,2,1,Grand
5621,2012,125000,11,2982,169,7,13.5,1,2,1,Fortuner
5622,2016,35129,21,1197,83,5,7.0,2,2,1,Baleno
5623,2016,22982,13,1591,121,5,10.95,2,2,1,Creta
5624,2013,54500,20,1197,78,5,2.95,2,1,3,i10
5625,2017,16235,24,1047,69,5,5.5,1,1,1,Tigor
5626,2017,73641,14,1798,177,5,17.08,2,2,1,Superb
5627,2015,59572,26,1248,74,5,6.85,1,1,1,Swift
5628,2014,112827,13,1997,141,5,10.5,2,2,1,CR-V
5629,2010,118000,12,2494,102,8,8.75,1,1,1,Innova
5630,2010,60000,17,1497,118,5,2.7,2,1,1,City
5631,2012,75059,17,1591,121,5,4.25,2,2,1,Verna
5632,2018,3000,23,1364,67,5,7.9,1,1,1,Etios
5633,2011,78000,13,1798,157,5,4.5,2,2,2,Superb
5634,2012,47000,21,1461,84,5,4.0,1,1,1,Sunny
5635,2012,42000,17,1497,118,5,4.75,2,1,1,City
5636,2018,6820,22,1396,88,5,7.65,1,1,1,Elite
5637,2013,55176,17,1599,104,5,3.47,2,1,2,Optra
5638,2016,39854,18,1198,86,5,5.64,2,1,1,Amaze
